""	"x.MAT"	"x.MAP"	"x.pH"	"x.TC"	"x.CN"	"x.tree"	"x.soil"	"x.dist"	"y.MAT"	"y.MAP"	"y.pH"	"y.TC"	"y.CN"	"y.tree"	"y.soil"	"y.dist"
"16"	0.0753768844221106	0.0753768844221106	0.0753768844221106	0.0753768844221106	0.0753768844221106	0.0753768844221106	0.0753768844221106	0.0753768844221106	0.0805364930301226	0.00101174361237649	0.176982986422285	0	0.0467424351729929	0.331019926703554	0.00402785282911561	0.688662290679295
"17"	0.0804020100502513	0.0804020100502513	0.0804020100502513	0.0804020100502513	0.0804020100502513	0.0804020100502513	0.0804020100502513	0.0804020100502513	0.0855978076970078	0.00115113939897058	0.18803400545084	0	0.0497922009893453	0.331065624018693	0.00402785282911561	0.690193760350889
"18"	0.085427135678392	0.085427135678392	0.085427135678392	0.085427135678392	0.085427135678392	0.085427135678392	0.085427135678392	0.085427135678392	0.090620649255336	0.00129952846211914	0.198991543637779	0	0.0528336672396334	0.331114269547712	0.00402785282911561	0.691716929373856
"19"	0.0904522613065327	0.0904522613065327	0.0904522613065327	0.0904522613065327	0.0904522613065327	0.0904522613065327	0.0904522613065327	0.0904522613065327	0.0956050177051071	0.00145691080182215	0.209855600983101	0	0.0558668339238573	0.331165863290611	0.00402785282911561	0.693231797748197
"20"	0.0954773869346734	0.0954773869346734	0.0954773869346734	0.0954773869346734	0.0954773869346734	0.0954773869346734	0.0954773869346734	0.0954773869346734	0.100550913046321	0.00162328641807961	0.220626177486807	0	0.0588917010420169	0.33122040524739	0.00402785282911561	0.694738365473911
"21"	0.100502512562814	0.100502512562814	0.100502512562814	0.100502512562814	0.100502512562814	0.100502512562814	0.100502512562814	0.100502512562814	0.105458335278978	0.00179865531089154	0.231303273148896	0	0.0619082685941124	0.331277895418049	0.00402785282911561	0.696236632550999
"22"	0.105527638190955	0.105527638190955	0.105527638190955	0.105527638190955	0.105527638190955	0.105527638190955	0.105527638190955	0.105527638190955	0.110327284403078	0.00198301748025792	0.241886887969369	0	0.0649165365801436	0.331338333802588	0.00402785282911561	0.69772659897946
"23"	0.110552763819095	0.110552763819095	0.110552763819095	0.110552763819095	0.110552763819095	0.110552763819095	0.110552763819095	0.110552763819095	0.115157760418621	0.00217637292617876	0.252377021948226	0	0.0679165050001105	0.331401720401006	0.00402785282911561	0.699208264759295
"24"	0.115577889447236	0.115577889447236	0.115577889447236	0.115577889447236	0.115577889447236	0.115577889447236	0.115577889447236	0.115577889447236	0.119949763325607	0.00237872164865406	0.262773675085467	0	0.0709081738540132	0.331468055213305	0.00402785282911561	0.700681629890503
"25"	0.120603015075377	0.120603015075377	0.120603015075377	0.120603015075377	0.120603015075377	0.120603015075377	0.120603015075377	0.120603015075377	0.124703293124036	0.00259006364768382	0.273076847381091	0	0.0738915431418517	0.331537338239483	0.00402785282911561	0.702146694373085
"26"	0.125628140703518	0.125628140703518	0.125628140703518	0.125628140703518	0.125628140703518	0.125628140703518	0.125628140703518	0.125628140703518	0.129418349813908	0.00281039892326803	0.283286538835099	0	0.076866612863626	0.331609569479542	0.00402785282911561	0.70360345820704
"27"	0.130653266331658	0.130653266331658	0.130653266331658	0.130653266331658	0.130653266331658	0.130653266331658	0.130653266331658	0.130653266331658	0.134094933395223	0.0030397274754067	0.29340274944749	0	0.079833383019336	0.33168474893348	0.00402785282911561	0.705051921392369
